Record ID,Company name,Phone Number,Company owner,Lead Status,Clay score,Country,Associated Note,Current Software ,Current Software Contract End Date,Core service,Industry_,Accounting software (US),Accounting Software (UK and ANZ),Accounting Software UK,Client Use Case,Associated Note IDs,Company Domain Name
18841633126,ABC Fire & Safety, +1 908-666-4325,Sophie Parker,Lost deal,125,United States,,None (N/A),,Service & Maintenance,Fire,QB desktop,,,,,abcfiresafety.net
18831483751,Sanderson Fire Protection, +1 503-889-3110,Victoria Bradbury,Lost deal,115,United States,"Core - Suppression and Hand portables. Service - 60% inspection 40% install. Size - 10 techs, 5 office (3 branches, newdeem, Portland and Seattle) Software - Service Fusion - flat tee based on tech users , (tiered set up) Accounting - Quickbooks Cloud Devices - Apple & Android Likes - Cost Needs - reliable quickbooks integration, inventory, profit and loss.",Service Fusion,,50/50 ,Fire,QB online,,,,47450377891,sandersonfire.com
33677953598,"Protex Central, Inc.", +1 800-274-0888,Billy Remmington,Lost deal,90,United States,,Other,,Service & Maintenance,Fire,Other,,,,,protexcentral.org
18682620852,"Nardini Fire Equipment, A Pye-Barker Fire & Safety Company", +1 218-765-3450,Paxton Rice,Lost deal,120,United States,,Other,,Service & Maintenance,Fire,,,,,,nardinifire.com
10221597863,Jensen Hughes, +1 416-762-3808,Anthony Del Mastro,Lost deal,55,Canada,"International fire service and engineering and consultancy complience,risk assessment. AUSTRALIA - BcA Logic. ENERGY, FIRE. Generate AFSS Jenesen hughes - bough Acrive Fire SOFTWARE - Ecconex Firelds, Fire-Doc, Sitecam. ACCOUNTING - BQE CORE SALESFORCE as CRM 50 Aussie staff Apple an and Android B - A- Board including, senior vicd presidnet N - Automation, ability to communicate and collaborate, client experience improvement. T - Feb decision  ",Other,,Other,Fire & Security,,,,,28980847516,jensenhughes.com
33049314940,Rockford Fire,,Scott MacRitchie,On hold deal,20,United States,,,,Other,Other,,,,,,rockfordfire.com
31294282617,FIRE READY CORPORATION, +1 905-867-7541,Tiernan Day,On hold deal,90,Canada,,,,50/50 ,Fire,,,,,,fireready.ca
31252597605,Safe-T Fire Protection,,Tommy Haake,On hold deal,110,United States,,,,50/50 ,Fire & Security,,,,,,usafire.com
29331606964,Primo Fire Protection, +1 404-777-7466,Hunter Higgins,On hold deal,90,United States,,,,Service & Maintenance,Fire,QB online,,,,,primofp.com
26890574509,Proteks Fire Protection, +1 703-810-7979,Tommy Haake,On hold deal,95,United States, @Hunter Higgins whats next here?,,,50/50 ,Fire,,,,,75667861603,proteksfire.com
25733611275,Condon Fire & Safety, +1 317-787-0472,Lacy Radziej,On hold deal,105,United States,,,,Service & Maintenance,Fire,,,,,,condonfire.com
25745538865,Avalon Fire Protection, +1 510-557-7622,Victoria Bradbury,On hold deal,105,United States,"Grasson said they got things figured out with Inspect Point and wants to give it a go, follow up in august to reevaluate",,,50/50 ,Fire,,,,,81165335444,avalonfirepro.com
25741333882,"Black Bird Fire Protection, Inc.", +1 714-462-6095,Victoria Bradbury,On hold deal,120,United States,julie texted me that they have 9 techs and use qb online;Julie texted me saying she hasn't read my email but will review it and reach out if she is interested.,Other,,50/50 ,Fire,QB online,,,,77796593761;76438676823,blackbirdfire.com
25503707533,Washington Fire Safety Supply Co, +1 360-676-2634,Sophie Parker,On hold deal,100,United States,,Service Trade,,Service & Maintenance,Fire,,,,,,washingtonfiresafety.com
25178955039,Phoenix Fire Systems,(416) 742-7222,Jack Young,On hold deal,40,Canada,,Jobber,,Service & Maintenance,Fire,QB online,,,,,phoenixfiresystems.ca
25114828589,Fairfield Fire Protection, +1 740-974-0363,Paxton Rice,On hold deal,105,United States,,,,Service & Maintenance,Fire,,,,,,fairfieldfireprotection.com
22998671275,Fyr Fyter Inc, +1 239-481-5737,Tommy Haake,On hold deal,80,United States,,,,Service & Maintenance,Fire & Security,,,,,,fyrfyterinc.com
22699315369,Ironsmith, +1 901-560-4766,Paxton Rice,On hold deal,95,United States,,Inspect Point,,50/50 ,Fire,,,,,,ironsmithfire.com
22699430205,"Crawford Sprinkler Co of SC, Inc.", +1 803-438-2994,Jack Young,On hold deal,80,United States,,,,50/50 ,Fire with Security,,,,,,crawfordsprinkler-sc.com
22396625947,Legacy Fire Protection,(574) 293-0400,Jack Young,On hold deal,105,United States,Blake prefers Texting,Building Reports,,50/50 ,Fire,QB online,,,,65847989634,lfp-1.com
22248738307,Cherokey Fire Protection, +1 713-856-5612,Daniela Richter,On hold deal,115,United States,,,,50/50 ,Other,,,,,,www.cherokeyfireprotection.com
21575949369,"Fire Defense Equipment Company, Inc.", +1 248-549-8113,Scott MacRitchie,On hold deal,110,United States,,,,Service & Maintenance,Fire,Foundation,,,,,firedefense.com
21576070055,Blair Fire Protection, +1 414-460-4006,Paxton Rice,On hold deal,105,United States,"User Count: 19 Technicians 10 full time 15 floaters (once a week) accounting/finance/account managers -10 of those could use 1 5 floaters 35 users total, 19 techs, 10 office, 35x129 $4515 Sage Intact",Service Trade,,50/50 ,Fire,Sage Intact,,,,65945180457,blairfireprotection.com
6527466598,Foster Fire Protection,,,On hold deal,35,United States,,,,,Fire,,,,,,forsters-fire-protection.business.site
21659794050,JCI Fire Protection, +1 613-526-0435,Anthony Del Mastro,On hold deal,85,Canada,"Soft information: < Add information here about the business e.g. how many years, location, the roles of people etc.> Confirm the 4 x s’s. Software: salesforce.com Services (core): HVAC Size: Struggles: Other Key information: What is the main goal of introducing new software? (grow vs becoming more efficient) Tender DA19 What would your dream software be able to do? What are the consequences if the business does not jump onto a new software?;REQUIREMENTS FOR TENDER (1) Output and open API. (2) Tracking, barcoding for KPI'S. Parent child relationship Apple iPads 20 overall Tender is written around DA19. Simpro and Firemate is purely designed around just Fire. SALESFORCE. CONSEQUENCES WITH NOT MOVING - Everything is done manual through excel. Excel, service max on the ground, salesforce, iscarlett CURRENT CHALLENGES Doesn't work offline;Very positive, Tim invited his manager and they have added Reece Mulligan into view. Ash has advised this is the workflow.;Nothing will happen as they didnt win the contract to get us in, way to invested with salesforce;Jaala - Service delivery manager. Excel spreadsheet and file log sheeT. Using servicemax slightly. Client wanting access to a portal. Iscala for accounting. service & maintenance -   just for for the fire side to begin. size - 7 or 8 staff Jack is the decision maker. Android PROBLEMS No dicumentation manager. no client portal. double labour B - $900 WOULD BE FINE A - Jack N - T - ASAP (1ST Jan);Currently on Pronto & Astea Servicemax for the APAC region. Fire NZ - 450 Staff. 14 Branches. Fire Maintenance. Helen Cj=ho i Director MJ - IT with Helen. Nathan Scroop - Pacific manager for service Michar pricousty - manager for NZ (Wellington) Jack - QLD Helen - Hong Kong - business partner CAB OF THE RANK IS NZ astea maintenance software. No realtime activity APAC - Service Max EFFICIENCY, COMPLIANCE,;Helen or Nathan will be the signers - end decision makers. Positives from MJ is another IT expert based out of Hong Kong   14 branches Have two people approving PO's What happens when recurring appointments fall on a Public holiday chris21 payroll - TIMELINE = Everything in JCI CAN TAKE UPTO 3-6 MONTHS. Q & SESSION",Buildops,,50/50 ,Fire & Security,,Iscala,Other,,17567426141;17600450985;17764114711;25409495468;29123622245;41356078766;41626110584,johnsoncontrols.com
